FileDate,recsSort,AgencyName,SecondAgencyName,AIN,AssessorID,TaxRateArea,TaxRateArea_CITY,PropertyLocation,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,ParcelBoundaryDescription,DateNewParcelActivated
10/20/2015,42671,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4382024901,4382-024-901,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"TR=1000 LAND DESC IN DOC 2354716,931201 POR OF LOT 1108", 
10/20/2015,42672,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4382024902,4382-024-902,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"TR=1000 LAND DESC IN DOC 2354717,931201 POR OF LOTS 1107 AND 1108", 
10/20/2015,42673,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4382024903,4382-024-903,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,P M 24-58 LOT B, 
10/20/2015,42675,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4416008901,4416-008-901,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,CASTELLAMMARE LOT 8 BLK 16, 
10/20/2015,42676,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4419002900,4419-002-900,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"TR=17591 LAND DESC IN DOC 2398210, 991230 POR OF LOT 1", 
10/20/2015,42677,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4434003901,4434-003-901,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF E 1/2 OF SW 1/4 AND POR OF LOTS 7 AND 8 IN SEC 30 T1N R16W, 
10/20/2015,42678,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4434003902,4434-003-902,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF E 1/2 OF SW 1/4 AND POR OF LOT 8 IN SEC 30 T1N R16W, 
10/20/2015,42679,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4434004900,4434-004-900,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,LOT 1 IN SEC 31 T1N R16W, 
10/20/2015,42680,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4434004901,4434-004-901,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,LOT 2 IN SEC 31 T1N R16W, 
10/20/2015,42681,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4434004902,4434-004-902,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF E 1/2 OF NW 1/4 OF SEC 31 T1N R16W, 
10/20/2015,42682,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4434004903,4434-004-903,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC AS PAR 5 IN DOC 644174,940401 POR OF NW 1/4 OF SEC 31 T1N R16W", 
10/20/2015,42687,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4465004904,4465-004-904,08637,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,LOT 7 IN NW 1/4 OF SEC 32 T1S R18W, 
10/20/2015,42689,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4467002903,4467-002-903,10853,MALIBU,     ,010V,Residential,Single Family Residence, ,Vacant Land,R F 534 FOR DESC SEE ASSESSOR'S MAPS POR OF LOTS 8 AND 9, 
10/20/2015,42691,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5445010902,5445-010-902,00013,LOS ANGELES,2239 OROS ST  LOS ANGELES CA  90031-1223,010V,Residential,Single Family Residence, ,Vacant Land,TR=5635 EX OF BIKE LN LOTS 19 AND 20 AND POR OF LOT 18, 
10/20/2015,42692,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5464013902,5464-013-902,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,M B 13-30-31 LOT 14 BLK 6, 
10/20/2015,42693,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5464013903,5464-013-903,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,M B 13-30-31 LOT 15 BLK 6, 
10/20/2015,42694,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5464013904,5464-013-904,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,M B 13-30-31 LOT 16 BLK 6, 
10/20/2015,42695,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5464013905,5464-013-905,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,M B 13-30-31 LOT 17 BLK 6, 
10/20/2015,42696,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5464019900,5464-019-900,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO.6831 POR OF LOT A, 
10/20/2015,42697,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5465007900,5465-007-900,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,M B 9-118 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 338, 
10/20/2015,42698,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5465013900,5465-013-900,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8543 POR OF LOT 39, 
10/20/2015,42699,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5465013901,5465-013-901,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8543 POR OF LOT 40, 
10/20/2015,42700,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5465013902,5465-013-902,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8543 POR OF LOT 40, 
10/20/2015,42701,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,5465013903,5465-013-903,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8543 POR OF LOT 40, 
10/20/2015,42704,STATE OF CALIF SANTA MONICA MTNS CONSERVANCY, ,4378001905,4378-001-905,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,OM 1-93-95 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 4 DIV 5 REG 37, 
10/20/2015,42705,STATE OF CALIF SANTA MONICA MTNS CONSERVANCY, ,4378001906,4378-001-906,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,OM 1-93-95 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 4 DIV 5 REG 37, 
10/20/2015,42708,STATE OF CALIF SANTA MONICA MTNS CONSERVANCY, ,4493008900,4493-008-900,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=15998 S 182.16 FT OF LOT 22, 
10/20/2015,42710,STATE OF CALIF SANTA MONICA MTNS CONSERVANCY, ,4493015902,4493-015-902,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,O M 4-7-14 FOR DESC SEE ASSESSOR'S MAPS POR OF LOTS 37 AND 42 DIV 1 REG 36, 
10/20/2015,42713,STATE OF CALIF SANTA MONICA MTNS CONSERVATION, ,4419002901,4419-002-901,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=17591 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 2, 
10/20/2015,42714,STATE OF CALIF SANTA MONICA MTNS REC AND CONSERV AUTH, ,5464022901,5464-022-901,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,P M 1-25 LOT A, 
10/20/2015,42721,STATE OF CALLF SANTA MONICA MTNS CONSERV, ,2072023900,2072-023-900,10916,CALABASAS,     ,010V,Residential,Single Family Residence, ,Vacant Land,W 742 5 FT OF E 1897 S FT OF S 1/2 OF NW 1/4 OF SEC 34 T1N R17W, 
10/20/2015,42722,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,2569005904,2569-005-904,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8303 LOT 294, 
10/20/2015,42723,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4448018903,4448-018-903,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,RS 76-74-77 LOT 33, 
10/20/2015,42724,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4448018904,4448-018-904,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,RS 76-74-77 LOT 35, 
10/20/2015,42725,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4448018905,4448-018-905,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,RS 76-74-77 LOT 36, 
10/20/2015,42726,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4452025900,4452-025-900,10864,MALIBU,     ,010V,Residential,Single Family Residence, ,Vacant Land,"POR OF LOTS 2,3,4 P M 217-90-93 AND POR OF LOTS 1 AND 2 R F 534", 
10/20/2015,42727,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4455001900,4455-001-900,11393,CALABASAS,     ,010V,Residential,Single Family Residence, ,Vacant Land,80 ACS W 1/2 OF NE 1/4 OF SEC 32 T1N R17W, 
10/20/2015,42728,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4455001903,4455-001-903,11393,CALABASAS,     ,010V,Residential,Single Family Residence, ,Vacant Land,NE 1/4 OF NW 1/4 AND N 1/2 OF NW 1/4 OF NW 1/4 OF SEC 32 T1N R17W, 
10/20/2015,42729,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4455002903,4455-002-903,11393,CALABASAS,     ,010V,Residential,Single Family Residence, ,Vacant Land,SE 1/4 OF NW 1/4 OF SW 1/4 OF SEC 32 T1N R17W, 
10/20/2015,42730,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4455002905,4455-002-905,11393,CALABASAS,     ,010V,Residential,Single Family Residence, ,Vacant Land,"E 1/2 OF SW 1/4 OF SW 1/4 AND E 1/2 OF W 1/2,SW 1/4,SW 1/4 SEC 32 T1N R12W", 
10/20/2015,42732,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4455016901,4455-016-901,04988,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,THAT POR W OF MULHOLLAND HWY OF N 1/2 OF NW 1/4 OF SEC 8 T1S R17W, 
10/20/2015,42733,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4455016902,4455-016-902,04988,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,THAT POR E OF MULHOLLAND HWY OF N 1/2 OF NW 1/4 OF SEC 8 T1S R17W, 
10/20/2015,42734,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4455027905,4455-027-905,11395,CALABASAS,     ,010V,Residential,Single Family Residence, ,Vacant Land,S 20 AC OF LOT 2 IN SEC 6 T1S R17W, 
10/20/2015,42735,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4455027907,4455-027-907,11394,CALABASAS,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 3 IN SEC 6 T1S R17W, 
10/20/2015,42738,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4455033903,4455-033-903,04971,unincorporated,26414 MULHOLLAND HWY  CALABASAS CA  91302-1916,010V,Residential,Single Family Residence, ,Vacant Land,E 1/2 OF SW 1/4 OF SW 1/4 OF NE 1/4 OF SEC 7 T1S R17W, 
10/20/2015,42739,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4455033909,4455-033-909,04971,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,NW 1/4 OF NE 1/4 EX OF ST OF SEC 7 T1S R17W, 
10/20/2015,42743,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4456038903,4456-038-903,04971,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=38931 POR OF LOT 9, 
10/20/2015,42744,STATE OF CAL MNTS RECREATION AND CONSERVATION AUTHORITY, ,4456038904,4456-038-904,04971,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=38931 POR OF LOT 10, 
10/20/2015,42745,"STATE OF CAL MTNS,RECREATION AND CONSERV AUTHORITY", ,2818008901,2818-008-901,01642,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,DEER LAKE HIGHLANDS LOT 43, 
10/20/2015,42746,STATE OF CA MOUNTAIN RECREATION AND CONSERVATION AUTHORITY, ,2290025900,2290-025-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"POR OF LOTS 1,2 AND 5 BLK 5 TR NO 2955 AND POR OF LOT 17 TR NO 22653", 
10/20/2015,42748,STATE OF CA MOUNTAIN RECREATION AND CONSERVATION AUTHORITY, ,4380021906,4380-021-906,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1033 LOT 30 BLK 25,20150719
10/20/2015,42749,STATE OF CA MOUNTAIN RECREATION AND CONSERVATION AUTHORITY, ,4380021907,4380-021-907,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1033 LOT 31 BLK 25,20150719
10/20/2015,42750,STATE OF CA MOUNTAIN RECREATION AND CONSERVATION AUTHORITY, ,4380021908,4380-021-908,00067,LOS ANGELES,1916 SPRUCEWOOD LN  LOS ANGELES CA  90077-2800,010V,Residential,Single Family Residence, ,Vacant Land,TR=1033 LOT 32 BLK 25,20150719
10/20/2015,42751,STATE OF CA MOUNTAIN RECREATION AND CONSERVATION AUTHORITY, ,4380021909,4380-021-909,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1033 LOT 33  BLK 25,20150719
10/20/2015,42752,STATE OF CA MOUNTAIN RECREATION AND CONSERVATION AUTHORITY, ,4380021910,4380-021-910,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1033 LOT 34 BLK 25,20150719
10/20/2015,42753,STATE OF CA MOUNTAIN RECREATION AND CONSERVATION AUTHORITY, ,4380021911,4380-021-911,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1033 LOT 35 BLK 25,20150719
10/20/2015,42754,STATE OF CA MOUNTAIN RECREATION AND CONSERVATION AUTHORITY, ,4380021912,4380-021-912,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1033 LOT 36 BLK 25,20150719
10/20/2015,42755,STATE OF CA MOUNTAINS RECREATION AND CONSERVATION AUTHORITY, ,2063008903,2063-008-903,04981,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,LOTS 1 AND 3 NW     1/4 OF SE 1/4 OF SE C 35 T1N R18W, 
10/20/2015,42756,STATE OF CA MOUNTAINS RECREATION AND CONSERVATION AUTHORITY, ,2819010906,2819-010-906,01695,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,DEERLAKE HIGHLANDS UNIT NO 2 N 10 FT OF LOTS 2078 AND 2079, 
10/20/2015,42757,STATE OF CA MOUNTAINS RECREATION AND CONSERVATION AUTHORITY, ,3040027901,3040-027-901,04670,unincorporated,VAC/AVE R10/VIC 147TH STE  SUN VILLAGE CA  93543,010V,Residential,Single Family Residence, ,Vacant Land,TR=8896 LOT 432, 
10/20/2015,42758,STATE OF CA MOUNTAINS RECREATION AND CONSERVATION AUTHORITY, ,3210002902,3210-002-902,08921,unincorporated,VAC/AGUA DULCE CYN RD/VIC AV FRW  AGUA DULCE CA  91350,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF LOTS 1 AND 2 IN NE 1/4 SEC 3 T 4N R 14W,20150719
10/20/2015,42759,STATE OF CA MOUNTAINS RECREATION AND CONSERVATION AUTHORITY, ,5565021900,5565-021-900,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=6515 POR LYING NW OF LEICESTER BLVD SE 132 FT MEASURED ON SW LINE OF LOT 22, 
10/20/2015,42760,STATE OF CA MOUNTAINS RECREATION CONSERVATION AUTHORITY, ,2063008902,2063-008-902,04981,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,NE 1/4 OF SW 1/4 OF SEC 35 T1N R18W, 
10/20/2015,42761,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,2401022904,2401-022-904,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,OFFICIAL MAP OF THE CO OF LOS ANGELES 2- 49-56 LOT 47, 
10/20/2015,42762,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,2425013900,2425-013-900,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"M R 66-83-85 LAND DESC IN DOC 1917587, 121212 POR OF LOTS 1 AND 2", 
10/20/2015,42763,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,2428027902,2428-027-902,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1450 EX OF ST LOT 371, 
10/20/2015,42764,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,2429023900,2429-023-900,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1450 EX OF ST LOT 196, 
10/20/2015,42765,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,2429023901,2429-023-901,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1450 EX OF ST LOT 197, 
10/20/2015,42766,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,2429023902,2429-023-902,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1450 LOT 198, 
10/20/2015,42770,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,2845005901,2845-005-901,01724,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,L S 18-21-22 LOTS 152 AND 153, 
10/20/2015,42772,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,3062019901,3062-019-901,04666,unincorporated,VAC/VIC LARGO VISTA/CAMINO RD  MOUNT WATERMAN CA  93544,010V,Residential,Single Family Residence, ,Vacant Land,O M 3-10-18 LOT 12 DIV 18 REG 11, 
10/20/2015,42775,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,3267024911,3267-024-911,09610,unincorporated,VAC/VIC AVE J12/132 STW  DEL SUR CA  93536,010V,Residential,Single Family Residence, ,Vacant Land,SW 1/4 OF SW 1/4 OF NE 1/4 OF SE 1/4 OF SEC 21 T7N R14W, 
10/20/2015,42776,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4380015904,4380-015-904,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1284 LOTS 8 AND 9 BLK 3, 
10/20/2015,42777,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4380017910,4380-017-910,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"TR=1284 LOTS 8,9,10 AND 11 BLK 4", 
10/20/2015,42778,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4380018904,4380-018-904,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1033 LOT 32 BLK 148, 
10/20/2015,42779,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4380028901,4380-028-901,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1033 LOT 18 BLK 34, 
10/20/2015,42783,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026901,4448-026-901,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF NE 1/4 IF NW 1/4 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42784,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026902,4448-026-902,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF N 1/2 OF NW 1/4 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42785,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026903,4448-026-903,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF N 1/2 OF NW 1/4 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42786,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026904,4448-026-904,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF N 1/2 OF NW 1/4 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42787,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026906,4448-026-906,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF NW 1/4 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42788,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026907,4448-026-907,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF E 1/2 OF NW 1/4 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42789,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026908,4448-026-908,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF E 1/2 OF NW 1/4 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42790,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026909,4448-026-909,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF SE 1/4 OF NW 1/4 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42791,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026913,4448-026-913,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF SW 1/4 OF SW 1/4 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42792,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026914,4448-026-914,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF S 1/2 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42793,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4448026918,4448-026-918,08635,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF W 1/2 OF NW 1/4 OF SW 1/4 OF SEC 23 T1S R17W, 
10/20/2015,42794,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4460002901,4460-002-901,10853,MALIBU,     ,010V,Residential,Single Family Residence, ,Vacant Land,R F 534 FOR DESC SEE ASSESSOR'S MAPS, 
10/20/2015,42795,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4461013900,4461-013-900,08663,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=9289 LOT 57, 
10/20/2015,42796,STATE OF CA MTNS RECREATION AND CONSERVATION AUTHORITY, ,4465004910,4465-004-910,08637,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,NE 1/4 OF NW 1/4 OF SEC 29 T1S R18W, 
10/20/2015,42799,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,2069078904,2069-078-904,10943,CALABASAS,     ,010V,Residential,Single Family Residence, ,Vacant Land,P M 253-61-68 THAT POR IN TRA 10943 OF LOT 3, 
10/20/2015,42800,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,2069078906,2069-078-906,11405,CALABASAS,     ,010V,Residential,Single Family Residence, ,Vacant Land,P M 253-61-68 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 3, 
10/20/2015,42801,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,2076017901,2076-017-901,00037,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"TR=1000 LAND DESC IN DOC 0555009,041513 POR OF LOT 1083", 
10/20/2015,42802,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,2385002928,2385-002-928,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=51896 LOT 1, 
10/20/2015,42803,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,2562003900,2562-003-900,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"WESTERN EMPIRE TR FOR DESC SEE ASSESSOR'S MAPS POR LOTS 229,206 1/2", 
10/20/2015,42808,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,2818023900,2818-023-900,14798,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=53235 LOT 2, 
10/20/2015,42809,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,2821012906,2821-012-906,01695,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=44327-01 LOT 20, 
10/20/2015,42810,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,2821027902,2821-027-902,01695,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=44327 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 34, 
10/20/2015,42816,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,2826023904,2826-023-904,08838,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF SE 1/4 OF SEC 9 T3N R16W, 
10/20/2015,42817,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,2845015902,2845-015-902,01724,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,L S 18-21-22 LOT 274, 
10/20/2015,42818,STATE OF CA MTNS RECREATION AND CONSERV AUTHORITY, ,3212004903,3212-004-903,08933,unincorporated,VAC/AGUA DULCE CYN RD/VIC AV FRW  AGUA DULCE CA  91350,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF SW 1/4 OF SE 1/4 OF SEC 34 T5N R14W, 
